PRIMARIA_GENERAL|V68|EXISTENCIA_SEXTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V69|EXISTENCIA_SEXTO_GRUPOS|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1748|EXISTENCIA_GRUPOS_CON_MAS_DE_UN_GRADO|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V79|EXISTENCIA_TOTAL_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V80|EXISTENCIA_TOTAL_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V81|EXISTENCIA_TOTAL_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V82|EXISTENCIA_TOTAL_GRUPOS|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V92|PROMOVIDOS_PRIMERO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V93|PROMOVIDOS_PRIMERO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V94|PROMOVIDOS_PRIMERO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V104|PROMOVIDOS_SEGUNDO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V105|PROMOVIDOS_SEGUNDO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V106|PROMOVIDOS_SEGUNDO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V116|PROMOVIDOS_TERCERO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V117|PROMOVIDOS_TERCERO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V118|PROMOVIDOS_TERCERO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V128|PROMOVIDOS_CUARTO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V129|PROMOVIDOS_CUARTO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V130|PROMOVIDOS_CUARTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V140|PROMOVIDOS_QUINTO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V141|PROMOVIDOS_QUINTO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V142|PROMOVIDOS_QUINTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V152|PROMOVIDOS_SEXTO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V153|PROMOVIDOS_SEXTO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V154|PROMOVIDOS_SEXTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V164|PROMOVIDOS_TOTAL_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V165|PROMOVIDOS_TOTAL_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V166|PROMOVIDOS_TOTAL_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1757|EGRESADOS_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1764|EGRESADOS_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1757|EGRESADOS_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V1764|EGRESADOS_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V279|PRIMERO_HOMBRES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V290|PRIMERO_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V302|PRIMERO_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V313|PRIMERO_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V325|PRIMERO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V336|SEGUNDO_HOMBRES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V347|SEGUNDO_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V358|SEGUNDO_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V369|SEGUNDO_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V380|SEGUNDO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V390|TERCERO_HOMBRES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V400|TERCERO_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V410|TERCERO_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V420|TERCERO_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V430|TERCERO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V439|CUARTO_HOMBRES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V448|CUARTO_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V457|CUARTO_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V466|CUARTO_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V475|CUARTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V483|QUINTO_HOMBRES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V491|QUINTO_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V499|QUINTO_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V507|QUINTO_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V515|QUINTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V522|SEXTO_HOMBRES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V529|SEXTO_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V536|SEXTO_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V543|SEXTO_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V550|SEXTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V562|TOTAL_HOMBRES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V573|TOTAL_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V562|TOTAL_HOMBRES_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V573|TOTAL_HOMBRES_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V585|TOTAL_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V596|TOTAL_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V585|TOTAL_MUJERES_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V596|TOTAL_MUJERES_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V608|TOTAL_MATRICULA|CONCENTRADO_GENERAL
PRIMARIA_GENERAL|V609|GRUPOS_PRIMERO|CONCENTRADO_GENERAL
